SUB,WORD_ORDER,ITEM,ORDER_TOP,SIZE_A_TOP,SIZE_B_TOP,ORDER_CENTER,SIZE_A_CENTER,SIZE_B_CENTER,ORDER_BOTTOM,SIZE_A_BOTTOM,SIZE_B_BOTTOM,CHOICE
1516293656,2,20,2,120,60,2,120,120,1,60,120,CENTER
1516293656,2,25,1,120,60,2,60,120,2,120,60,BOTTOM
1516293656,0,6,1,120,120,1,120,60,1,60,120,TOP
1516293656,1,9,2,120,60,1,120,120,2,60,120,CENTER
1516293656,1,19,2,120,120,1,60,120,1,120,60,BOTTOM
1516293656,0,31,1,60,120,1,120,60,2,120,60,TOP
1516293656,1,14,1,60,120,1,120,60,2,120,120,BOTTOM
1516293656,1,17,2,120,120,1,120,120,1,120,60,TOP
1516293656,1,12,1,60,120,1,120,60,2,120,120,CENTER
1516293656,1,27,2,120,60,1,120,60,1,60,120,BOTTOM
1516293656,1,32,1,120,120,2,60,120,1,60,120,TOP
1516293656,2,33,2,120,120,2,60,120,2,120,60,TOP
1516293656,0,1,1,120,60,1,60,120,2,120,120,CENTER
1516293656,1,4,1,120,120,1,60,120,2,120,60,TOP
1516293656,2,13,1,60,120,1,120,60,2,120,120,BOTTOM
1516293656,0,26,1,120,120,1,60,120,2,120,60,CENTER
1516293656,0,11,2,120,60,1,60,120,2,60,120,CENTER
1516293656,2,10,2,120,120,2,60,120,1,60,120,TOP
1516293656,2,5,1,60,120,2,120,120,2,120,60,CENTER
1516293656,2,15,2,120,60,1,120,120,1,120,60,CENTER
1516293656,2,28,2,120,60,1,120,60,2,120,120,BOTTOM
1516293656,1,7,1,120,60,1,120,120,2,120,60,CENTER
1516293656,2,18,2,120,60,2,120,120,1,120,120,CENTER
1516293656,1,22,2,60,120,1,60,120,1,120,120,BOTTOM
1516293656,2,3,1,60,120,1,120,120,2,120,60,BOTTOM
1516293685,0,20,1,120,120,2,120,60,2,60,120,TOP
1516293685,0,5,2,60,120,2,120,120,1,120,60,CENTER
1516293685,1,11,2,60,120,2,120,120,1,120,120,BOTTOM
1516293685,2,27,2,120,60,1,60,120,2,60,120,BOTTOM
1516293685,2,4,1,60,120,1,120,60,2,60,120,BOTTOM
1516293685,2,34,2,120,60,2,60,120,1,120,60,CENTER
1516293685,0,35,1,120,60,2,120,120,2,60,120,CENTER
1516293685,0,10,1,120,120,2,120,120,1,120,60,TOP
1516293685,0,25,1,60,120,1,120,120,2,60,120,CENTER
1516293685,1,21,2,120,60,2,60,120,1,60,120,BOTTOM
1516293685,1,23,1,120,60,1,120,120,2,60,120,CENTER
1516293685,2,12,1,60,120,2,120,60,1,120,120,CENTER
1516293685,2,9,2,120,60,1,60,120,2,60,120,TOP
1516293685,1,16,2,120,60,1,120,120,2,60,120,CENTER
1516293685,2,17,2,60,120,2,120,60,2,120,120,BOTTOM
1516293685,0,30,1,120,60,2,120,60,1,60,120,CENTER
1516293685,1,26,1,120,120,2,60,120,1,60,120,TOP
1516293685,0,15,2,120,120,1,60,120,1,120,60,TOP
1516293685,2,32,2,120,120,1,120,60,1,60,120,TOP
1516293685,1,33,1,60,120,1,120,120,2,60,120,CENTER
1516293685,2,2,1,120,120,2,60,120,2,120,60,CENTER
1516293685,2,24,2,120,60,1,120,60,2,120,120,BOTTOM
1516293685,1,1,2,120,60,1,120,60,2,120,120,CENTER
1516293685,1,18,1,120,60,2,120,60,1,120,120,TOP
1516293685,1,36,1,120,60,2,120,60,2,60,120,TOP
1516293685,2,14,1,60,120,1,120,60,2,60,120,BOTTOM
1516293685,1,3,1,60,120,1,120,60,2,120,60,CENTER
1516293685,1,31,1,60,120,1,120,60,1,120,120,BOTTOM
1516293685,1,13,2,120,60,2,120,120,1,120,60,BOTTOM
1516293685,1,6,1,120,60,1,120,120,1,60,120,CENTER
1516293685,2,22,2,120,60,2,60,120,1,120,60,CENTER
1516293685,2,7,1,120,120,2,60,120,1,60,120,CENTER
1516293685,2,29,1,120,120,1,120,60,2,60,120,BOTTOM
1516293685,2,19,1,120,120,2,60,120,2,120,60,CENTER
1516293685,1,8,2,60,120,1,120,60,2,120,60,CENTER
1516293685,1,28,2,120,60,1,120,60,2,120,120,CENTER
1516293814,1,8,1,120,60,2,60,120,1,60,120,TOP
1516293814,1,5,2,120,120,1,60,120,1,120,120,CENTER
1516293814,2,11,2,60,120,1,120,120,2,120,60,CENTER
1516293814,0,17,1,60,120,2,120,120,2,120,60,BOTTOM
1516293814,0,12,1,120,60,2,120,60,1,120,120,CENTER
1516293814,1,18,2,120,120,1,60,120,2,120,60,CENTER
1516293814,1,33,1,60,120,1,120,120,2,60,120,CENTER
1516293814,1,10,1,60,120,1,120,60,2,60,120,CENTER
1516293814,1,35,2,60,120,1,120,60,1,60,120,TOP
1516293814,1,20,1,120,120,2,120,60,1,60,120,TOP
1516293814,2,16,2,120,60,1,60,120,1,120,60,BOTTOM
1516293814,1,28,1,120,120,2,60,120,2,120,60,CENTER
1516293814,2,26,2,60,120,1,120,60,2,120,60,TOP
1516293814,0,22,1,60,120,2,120,60,1,120,120,BOTTOM
1516293814,2,24,1,120,120,2,120,120,1,120,60,CENTER
1516293814,2,19,1,60,120,1,120,120,2,120,120,CENTER
1516293814,2,31,1,120,60,1,60,120,2,60,120,BOTTOM
1516293814,2,9,2,60,120,1,120,60,1,60,120,TOP
1516293814,1,13,2,60,120,1,60,120,1,120,60,BOTTOM
1516293814,1,3,2,120,60,1,120,120,2,60,120,CENTER
1516293814,2,36,1,120,120,2,60,120,1,120,60,BOTTOM
1516293814,2,1,1,120,60,2,120,120,2,120,60,CENTER
1516293814,1,30,2,120,60,2,60,120,1,60,120,CENTER
1516293814,1,23,1,120,60,1,60,120,2,120,120,CENTER
1516293814,0,7,1,60,120,1,120,60,2,60,120,CENTER
1516293814,2,21,1,120,60,1,60,120,2,120,60,CENTER
1516293814,2,29,2,60,120,1,120,60,2,120,120,TOP
1516293814,1,25,2,60,120,1,120,120,2,120,60,CENTER
1516293814,2,6,2,60,120,1,120,120,1,60,120,CENTER
1516293814,0,32,1,60,120,1,120,60,1,120,120,CENTER
1516293814,2,14,2,60,120,1,60,120,2,120,120,BOTTOM
1516293814,0,2,2,120,60,2,120,120,1,120,120,BOTTOM
1516293814,2,34,1,60,120,1,120,60,2,120,60,CENTER
1516293814,2,4,1,60,120,2,120,120,2,120,60,CENTER
1516293814,1,15,1,120,120,1,60,120,2,60,120,CENTER
1516293814,0,27,1,120,120,1,120,60,2,120,60,TOP
1516294273,1,5,2,60,120,2,120,120,1,60,120,BOTTOM
1516294273,1,32,2,60,120,1,120,60,1,120,120,TOP
1516294273,0,34,2,120,60,1,120,120,2,120,120,CENTER
1516294273,1,15,1,120,60,1,120,120,2,120,60,TOP
1516294273,1,17,1,120,120,1,60,120,2,60,120,CENTER
1516294273,1,7,1,60,120,2,120,120,2,120,60,TOP
1516294273,2,16,1,120,120,1,60,120,2,60,120,BOTTOM
1516294273,1,27,1,120,60,1,120,120,2,60,120,CENTER
1516294273,1,35,2,120,120,2,120,60,1,60,120,BOTTOM
1516294273,2,1,2,120,60,2,120,120,1,120,120,TOP
1516294273,2,18,2,60,120,2,120,60,1,60,120,TOP
1516294273,0,9,2,120,120,1,60,120,2,120,60,CENTER
1516294273,2,36,1,120,120,2,60,120,1,120,60,CENTER
1516294273,1,20,2,60,120,2,120,120,1,60,120,BOTTOM
1516294273,1,12,1,120,60,2,120,60,2,60,120,TOP
1516294273,2,13,2,120,120,1,60,120,2,60,120,TOP
1516294273,2,21,1,60,120,1,120,120,2,120,60,BOTTOM
1516294273,2,26,2,60,120,1,120,60,2,120,60,TOP
1516294273,2,11,2,120,120,2,120,60,1,120,120,TOP
1516294273,1,22,1,120,60,1,120,120,1,60,120,TOP
1516294273,2,33,1,120,120,2,60,120,2,120,120,TOP
1516294273,2,6,1,120,60,1,60,120,2,60,120,BOTTOM
1516294273,0,14,1,120,120,2,120,120,1,120,60,TOP
1516294273,2,23,2,120,120,1,60,120,2,120,60,TOP
1516294273,1,30,2,120,60,2,120,120,1,120,120,BOTTOM
1516294273,2,31,1,120,120,2,60,120,2,120,60,CENTER
1516294273,1,25,2,120,120,2,60,120,2,120,60,CENTER
1516294273,0,4,2,60,120,2,120,60,1,60,120,CENTER
1516294273,0,29,1,120,60,1,120,120,2,120,120,CENTER
1516294273,0,19,2,120,60,1,120,60,2,120,120,TOP
1516294273,2,28,1,120,120,2,120,60,2,60,120,CENTER
1516294273,0,24,2,120,120,1,120,120,2,60,120,TOP
1516294273,2,3,2,120,120,2,60,120,1,120,120,TOP
1516294273,1,10,1,120,120,2,120,60,2,60,120,TOP
1516294273,2,8,1,120,60,2,120,60,2,120,120,CENTER
1516294273,1,2,2,120,60,1,60,120,2,60,120,CENTER
1516295523,1,14,2,120,60,1,60,120,2,120,120,CENTER
1516295523,1,9,1,120,60,2,120,120,1,60,120,TOP
1516295523,2,32,2,120,120,1,60,120,2,60,120,TOP
1516295523,1,1,2,60,120,1,120,60,2,120,120,CENTER
1516295523,2,22,2,60,120,2,120,120,1,120,60,CENTER
1516295523,1,29,1,120,120,1,120,60,2,60,120,TOP
1516295523,2,20,1,120,60,2,120,60,2,120,120,BOTTOM
1516295523,2,7,1,60,120,2,120,60,2,60,120,BOTTOM
1516295523,2,30,2,120,120,1,60,120,2,120,60,BOTTOM
1516295523,1,19,2,120,120,2,60,120,1,60,120,BOTTOM
1516295523,0,18,2,120,120,2,120,60,2,60,120,TOP
1516295523,1,24,1,120,120,1,60,120,1,120,60,TOP
1516295523,2,17,2,120,120,1,120,120,2,120,60,TOP
1516295523,2,35,1,120,120,2,120,60,2,60,120,BOTTOM
1516295523,0,23,2,120,120,2,60,120,1,120,60,TOP
1516295523,2,10,1,60,120,1,120,120,2,120,60,BOTTOM
1516295523,2,25,1,120,120,2,60,120,2,120,120,BOTTOM
1516295523,1,31,1,60,120,1,120,60,1,120,120,TOP
1516295523,1,26,2,120,60,2,60,120,1,60,120,BOTTOM
1516295523,1,36,1,60,120,1,120,120,2,120,120,CENTER
1516295523,1,11,2,120,120,1,120,60,2,60,120,CENTER
1516295523,2,27,1,60,120,2,120,60,1,120,60,CENTER
1516295523,0,28,1,120,60,1,60,120,2,120,120,BOTTOM
1516295523,0,3,1,60,120,1,120,60,2,60,120,CENTER
1516295523,0,8,2,60,120,1,60,120,1,120,120,BOTTOM
1516295523,2,2,2,120,120,2,120,60,1,120,120,TOP
1516295523,2,12,2,120,120,1,120,60,2,60,120,TOP
1516295523,1,6,1,120,60,1,120,120,2,60,120,TOP
1516295523,1,16,2,120,60,2,60,120,2,120,120,TOP
1516295523,2,5,1,120,60,2,60,120,1,60,120,CENTER
1516295523,1,4,2,60,120,1,120,60,2,120,60,BOTTOM
1516295523,0,33,1,120,120,1,60,120,2,120,120,TOP
1516295523,2,15,1,60,120,2,60,120,2,120,60,CENTER
1516295523,1,34,2,120,120,2,60,120,1,120,60,TOP
1516295523,1,21,1,60,120,2,120,120,1,120,60,CENTER
1516295523,0,13,2,120,120,1,60,120,2,60,120,TOP
1516296860,2,25,1,120,60,2,120,120,2,120,60,CENTER
1516296860,1,4,1,120,120,2,60,120,2,120,120,TOP
1516296860,2,13,2,120,60,1,60,120,1,120,60,TOP
1516296860,0,36,1,120,60,1,120,120,1,60,120,CENTER
1516296860,1,29,2,120,120,2,60,120,2,120,60,BOTTOM
1516296860,0,6,1,120,60,1,60,120,2,60,120,TOP
1516296860,1,27,1,120,60,2,120,120,1,120,120,CENTER
1516296860,1,34,2,120,60,1,120,120,2,120,120,CENTER
1516296860,2,35,1,120,120,2,60,120,1,60,120,CENTER
1516296860,1,24,1,120,120,1,60,120,2,120,120,TOP
1516296860,0,11,1,120,60,2,60,120,1,60,120,CENTER
1516296860,1,9,2,120,120,1,120,60,1,60,120,CENTER
1516296860,1,7,2,120,120,1,120,120,2,60,120,CENTER
1516296860,1,14,2,120,120,1,120,120,1,120,60,CENTER
1516296860,2,28,1,120,60,2,120,60,1,60,120,CENTER
1516296860,2,23,1,120,60,2,120,60,2,60,120,CENTER
1516296860,2,10,2,120,60,1,120,120,2,60,120,BOTTOM
1516296860,1,32,2,120,60,2,120,120,2,60,120,TOP
1516296860,2,5,1,60,120,1,120,60,2,120,120,BOTTOM
1516296860,2,18,2,120,60,1,60,120,2,60,120,BOTTOM
1516296860,2,3,1,60,120,2,120,60,1,120,120,TOP
1516296860,1,17,1,120,120,2,120,120,1,60,120,TOP
1516296860,2,20,2,120,120,1,120,120,1,60,120,TOP
1516296860,1,22,1,60,120,2,60,120,2,120,60,BOTTOM
1516296860,0,26,1,60,120,2,120,60,2,60,120,BOTTOM
1516296860,1,2,2,60,120,2,120,60,1,120,60,BOTTOM
1516296860,0,31,2,60,120,2,120,60,1,120,120,TOP
1516296860,0,21,1,120,120,2,60,120,2,120,120,CENTER
1516296860,1,19,1,120,60,1,60,120,2,60,120,TOP
1516296860,2,33,2,120,120,1,120,120,1,120,60,TOP
1516296860,1,12,2,120,120,2,60,120,1,60,120,TOP
1516296860,2,15,2,60,120,1,120,120,2,120,120,TOP
1516296860,2,30,2,60,120,2,120,120,1,60,120,TOP
1516296860,0,1,2,120,60,1,60,120,2,60,120,BOTTOM
1516296860,0,16,1,120,120,2,60,120,1,120,60,CENTER
1516296860,2,8,2,60,120,2,120,60,1,60,120,TOP
1516297407,2,34,1,120,60,1,60,120,2,60,120,BOTTOM
1516297407,1,11,2,120,120,2,120,60,2,60,120,TOP
1516297407,1,36,1,120,120,2,120,120,1,60,120,TOP
1516297407,2,24,2,60,120,1,120,120,1,120,60,TOP
1516297407,1,31,2,60,120,2,120,120,2,120,60,BOTTOM
1516297407,1,16,1,120,120,1,120,60,2,120,60,TOP
1516297407,0,15,1,60,120,2,120,120,2,60,120,CENTER
1516297407,1,18,2,120,120,2,120,60,2,60,120,CENTER
1516297407,1,26,1,60,120,2,120,120,2,120,60,TOP
1516297407,1,8,1,120,60,2,120,120,1,60,120,TOP
1516297407,1,1,2,120,60,1,120,120,2,120,120,CENTER
1516297407,1,21,1,120,120,2,120,120,2,120,60,TOP
1516297407,2,4,1,120,60,2,60,120,2,120,120,BOTTOM
1516297407,1,33,1,120,120,2,120,60,2,120,120,TOP
1516297407,2,27,1,60,120,2,120,60,2,120,120,BOTTOM
1516297407,2,32,2,120,120,1,120,120,1,120,60,TOP
1516297407,2,17,2,120,60,1,60,120,1,120,120,TOP
1516297407,2,9,1,60,120,2,120,60,1,120,60,CENTER
1516297407,1,6,1,120,60,1,60,120,2,120,60,TOP
1516297407,2,7,2,60,120,1,60,120,1,120,120,TOP
1516297407,1,23,2,120,120,1,120,60,1,60,120,CENTER
1516297407,2,22,1,60,120,1,120,120,2,120,60,BOTTOM
1516297407,2,14,2,60,120,2,120,120,1,120,60,CENTER
1516297407,2,12,2,60,120,2,120,120,1,60,120,CENTER
1516297407,0,10,2,60,120,1,60,120,1,120,120,CENTER
1516297407,2,29,2,60,120,1,120,60,2,120,60,TOP
1516297407,0,20,1,120,120,2,120,60,1,120,60,BOTTOM
1516297407,0,35,2,120,120,2,60,120,1,60,120,TOP
1516297407,0,30,2,120,60,1,60,120,2,120,120,TOP
1516297407,1,28,1,60,120,2,120,120,2,120,60,CENTER
1516297407,0,5,2,120,120,2,120,60,1,120,120,TOP
1516297407,1,13,1,120,60,1,120,120,2,60,120,CENTER
1516297407,0,25,2,60,120,1,60,120,2,120,120,TOP
1516297407,2,19,1,60,120,1,120,60,2,60,120,BOTTOM
1516297407,2,2,1,120,120,1,60,120,1,120,60,BOTTOM
1516297407,1,3,1,120,60,2,120,120,2,120,60,TOP
1516297577,2,5,1,60,120,1,120,60,2,120,60,BOTTOM
1516297577,0,8,2,60,120,1,120,120,1,120,60,CENTER
1516297577,1,9,1,120,60,2,60,120,2,120,120,TOP
1516297577,0,13,1,120,60,2,60,120,1,120,120,BOTTOM
1516297577,2,20,1,60,120,2,120,60,1,120,120,BOTTOM
1516297577,1,11,2,60,120,1,120,120,2,120,120,CENTER
1516297577,2,2,1,120,120,2,120,120,2,60,120,CENTER
1516297577,2,30,2,120,60,1,120,120,1,120,60,TOP
1516297577,2,10,1,60,120,1,120,120,2,60,120,BOTTOM
1516297577,1,24,1,60,120,1,120,120,2,120,60,CENTER
1516297577,1,26,2,60,120,1,120,120,2,120,60,CENTER
1516297577,2,12,1,60,120,2,120,60,1,120,120,CENTER
1516297577,0,23,1,60,120,1,120,60,2,60,120,CENTER
1516297577,1,31,1,120,60,1,60,120,1,120,120,BOTTOM
1516297577,0,3,2,120,60,1,120,60,2,120,120,BOTTOM
1516297577,0,33,2,120,120,1,120,60,1,60,120,TOP
1516297577,1,1,2,120,120,2,60,120,2,120,60,BOTTOM
1516297577,1,4,1,60,120,2,60,120,1,120,120,BOTTOM
1516297577,0,28,2,60,120,1,120,120,1,60,120,CENTER
1516297577,2,32,1,120,60,2,120,120,2,120,60,CENTER
1516297577,2,17,1,120,120,2,120,60,2,120,120,BOTTOM
1516297577,2,25,2,120,60,1,60,120,1,120,120,CENTER
1516297577,1,19,1,120,120,1,60,120,2,60,120,TOP
1516297577,1,6,2,120,120,2,120,60,2,60,120,CENTER
1516297577,2,15,2,120,120,1,60,120,1,120,120,TOP
1516297577,1,21,1,60,120,2,60,120,2,120,120,TOP
1516297577,2,35,1,60,120,2,60,120,1,120,120,CENTER
1516297577,1,16,1,120,60,1,120,120,2,60,120,TOP
1516297577,1,29,1,60,120,2,120,120,2,120,60,TOP
1516297577,0,18,2,120,120,2,60,120,1,120,60,TOP
1516297577,2,27,2,120,120,1,120,120,1,60,120,TOP
1516297577,2,22,2,60,120,2,120,60,2,120,120,TOP
1516297577,1,14,1,60,120,1,120,120,1,120,60,CENTER
1516297577,1,34,1,120,120,1,60,120,1,120,60,TOP
1516297577,2,7,2,120,120,1,60,120,1,120,120,TOP
1516297577,1,36,1,120,120,1,120,60,2,120,60,CENTER
1516297672,0,17,2,60,120,1,60,120,2,120,60,CENTER
1516297672,1,35,2,120,60,1,60,120,2,120,120,BOTTOM
1516297672,1,5,2,60,120,2,120,120,1,60,120,CENTER
1516297672,2,26,1,60,120,1,120,120,1,120,60,CENTER
1516297672,1,20,1,120,60,1,120,120,2,120,60,CENTER
1516297672,1,30,2,120,120,1,60,120,2,60,120,CENTER
1516297672,1,13,1,60,120,1,120,60,1,120,120,BOTTOM
1516297672,2,1,2,60,120,1,120,60,2,120,120,TOP
1516297672,0,7,2,120,120,1,120,120,2,120,60,BOTTOM
1516297672,2,11,2,120,60,1,120,60,2,120,120,BOTTOM
1516297672,1,8,1,60,120,2,60,120,2,120,120,TOP
1516297672,2,24,2,120,120,2,60,120,1,120,60,TOP
1516297672,1,18,1,120,60,2,120,120,1,60,120,TOP
1516297672,1,15,1,120,60,2,120,120,1,60,120,BOTTOM
1516297672,0,27,1,60,120,2,120,60,2,120,120,CENTER
1516297672,1,10,1,120,120,2,60,120,2,120,120,TOP
1516297672,2,29,1,120,120,1,60,120,2,120,120,BOTTOM
1516297672,2,31,1,60,120,2,60,120,1,120,120,CENTER
1516297672,0,22,2,60,120,1,120,60,2,120,120,TOP
1516297672,1,28,1,120,120,1,60,120,1,120,60,BOTTOM
1516297672,2,19,1,120,120,1,60,120,2,120,120,BOTTOM
1516297672,2,16,1,120,120,2,120,60,1,60,120,CENTER
1516297672,1,25,2,120,60,2,120,120,2,60,120,CENTER
1516297672,2,36,2,120,60,1,120,120,1,120,60,TOP
1516297672,0,12,1,60,120,1,120,60,2,120,120,CENTER
1516297672,1,3,2,60,120,2,120,60,1,120,120,BOTTOM
1516297672,2,21,1,60,120,1,120,60,2,60,120,BOTTOM
1516297672,1,23,2,60,120,1,120,60,2,120,60,CENTER
1516297672,2,9,1,120,120,1,60,120,2,120,120,BOTTOM
1516297672,1,33,2,60,120,2,120,120,1,120,120,BOTTOM
1516297672,2,14,2,60,120,1,120,120,1,120,60,TOP
1516297672,0,32,1,120,120,2,60,120,2,120,120,CENTER
1516297672,0,2,1,120,120,1,120,60,2,120,60,TOP
1516297672,2,6,1,120,120,2,60,120,2,120,120,BOTTOM
1516297672,2,34,1,120,60,1,120,120,2,60,120,BOTTOM
1516297672,2,4,2,120,120,2,120,60,2,60,120,TOP
1516297759,1,33,1,60,120,1,120,120,1,120,60,CENTER
1516297759,2,1,1,120,120,2,60,120,2,120,60,CENTER
1516297759,1,10,1,120,60,2,120,60,2,60,120,TOP
1516297759,2,16,1,120,60,2,60,120,2,120,60,BOTTOM
1516297759,2,21,1,60,120,1,120,120,2,120,60,BOTTOM
1516297759,1,20,2,120,60,2,120,120,1,120,120,BOTTOM
1516297759,0,17,1,60,120,2,60,120,2,120,60,CENTER
1516297759,1,35,2,60,120,2,120,60,2,120,120,BOTTOM
1516297759,0,7,1,120,60,2,120,60,1,60,120,TOP
1516297759,1,28,1,120,120,2,120,60,1,60,120,TOP
1516297759,0,22,1,120,120,2,120,60,1,120,60,BOTTOM
1516297759,2,9,2,120,60,1,120,120,2,120,120,BOTTOM
1516297759,0,32,1,120,60,1,120,120,2,60,120,TOP
1516297759,2,6,1,120,60,2,60,120,1,120,120,CENTER
1516297759,2,11,2,120,120,2,60,120,1,120,60,TOP
1516297759,2,14,2,120,120,1,60,120,1,120,60,TOP
1516297759,2,29,1,120,120,2,60,120,2,120,120,BOTTOM
1516297759,2,19,1,120,120,2,120,120,1,60,120,CENTER
1516297759,0,12,2,60,120,1,120,120,2,120,120,CENTER
1516297759,1,13,2,60,120,2,120,120,1,120,120,BOTTOM
1516297759,2,26,2,60,120,1,120,60,1,60,120,TOP
1516297759,1,5,2,60,120,1,60,120,2,120,60,CENTER
1516297759,0,27,1,120,120,2,120,120,2,60,120,CENTER
1516297759,2,31,1,120,60,1,120,120,2,120,60,BOTTOM
1516297759,1,25,1,60,120,2,120,120,1,120,60,BOTTOM
1516297759,1,18,1,120,60,2,60,120,1,60,120,TOP
1516297759,1,30,2,120,60,2,60,120,1,120,120,CENTER
1516297759,2,36,2,120,120,2,60,120,2,120,60,TOP
1516297759,1,3,1,120,60,2,120,120,1,60,120,CENTER
1516297759,2,34,2,60,120,1,60,120,1,120,120,TOP
1516297759,2,4,2,120,60,1,120,60,1,120,120,BOTTOM
1516297759,1,15,2,120,60,1,120,60,2,60,120,CENTER
1516297759,1,23,2,60,120,2,120,60,1,120,60,BOTTOM
1516297759,1,8,2,120,120,2,60,120,1,60,120,BOTTOM
1516297759,0,2,1,60,120,2,60,120,2,120,120,BOTTOM
1516297759,2,24,1,120,120,2,60,120,1,60,120,CENTER
1516298587,2,28,1,120,120,1,120,60,2,120,60,BOTTOM
1516298587,2,18,1,120,60,1,120,120,2,120,60,BOTTOM
1516298587,2,30,1,60,120,2,120,60,1,120,120,CENTER
1516298587,1,24,2,120,120,1,120,120,2,60,120,CENTER
1516298587,1,27,1,60,120,2,60,120,1,120,120,BOTTOM
1516298587,2,25,1,120,120,1,60,120,2,120,120,BOTTOM
1516298587,2,15,1,120,120,2,120,60,2,60,120,BOTTOM
1516298587,0,6,1,60,120,1,120,60,2,120,60,CENTER
1516298587,0,1,2,120,60,2,120,120,2,60,120,CENTER
1516298587,2,8,2,120,120,1,120,120,1,120,60,TOP
1516298587,1,19,2,60,120,1,120,60,1,120,120,BOTTOM
1516298587,2,33,2,120,60,2,60,120,1,120,120,CENTER
1516298587,1,34,2,120,60,2,60,120,1,60,120,BOTTOM
1516298587,2,10,2,60,120,1,120,120,2,120,120,BOTTOM
1516298587,0,16,1,60,120,1,120,60,2,120,60,CENTER
1516298587,1,22,2,60,120,1,120,120,2,120,60,CENTER
1516298587,1,17,2,120,120,1,60,120,1,120,120,BOTTOM
1516298587,1,4,2,120,60,2,60,120,1,60,120,BOTTOM
1516298587,1,9,1,120,60,1,60,120,2,120,60,TOP
1516298587,0,36,1,60,120,2,60,120,2,120,120,BOTTOM
1516298587,1,29,2,120,60,1,60,120,1,120,120,BOTTOM
1516298587,2,23,2,120,120,1,120,60,2,60,120,TOP
1516298587,1,2,2,60,120,1,120,60,1,120,120,BOTTOM
1516298587,1,32,2,60,120,2,120,120,2,120,60,CENTER
1516298587,2,35,1,120,60,2,120,60,1,60,120,CENTER
1516298587,0,11,2,120,60,1,120,120,2,60,120,BOTTOM
1516298587,0,31,2,120,120,1,120,120,1,120,60,CENTER
1516298587,2,13,2,120,120,2,120,60,1,120,120,TOP
1516298587,0,26,1,120,60,1,120,120,2,60,120,CENTER
1516298587,2,5,2,120,60,1,120,60,1,60,120,TOP
1516298587,2,3,2,120,120,2,120,60,1,60,120,TOP
1516298587,2,20,1,60,120,1,120,120,2,120,120,BOTTOM
1516298587,1,7,1,120,120,2,60,120,2,120,120,TOP
1516298587,1,12,2,60,120,1,120,60,1,60,120,CENTER
1516298587,1,14,2,60,120,2,120,60,2,120,120,TOP
1516298587,0,21,1,120,60,2,60,120,2,120,60,CENTER
1516298851,1,11,2,60,120,1,60,120,1,120,60,BOTTOM
1516298851,1,18,2,120,120,1,120,60,1,120,120,BOTTOM
1516298851,1,23,2,60,120,1,120,120,1,60,120,CENTER
1516298851,0,25,1,120,120,1,120,60,1,60,120,TOP
1516298851,2,7,1,120,120,2,60,120,1,120,60,TOP
1516298851,0,15,1,120,60,2,120,120,1,120,120,CENTER
1516298851,0,30,1,120,60,2,120,60,1,120,120,BOTTOM
1516298851,1,33,2,60,120,1,120,60,2,120,60,TOP
1516298851,1,8,1,120,60,1,120,120,2,60,120,TOP
1516298851,1,3,2,120,120,1,120,60,2,120,60,TOP
1516298851,1,26,2,120,120,2,60,120,1,60,120,CENTER
1516298851,1,28,2,120,60,1,60,120,2,60,120,BOTTOM
1516298851,1,21,1,120,120,2,60,120,1,60,120,CENTER
1516298851,1,13,1,120,120,1,120,60,1,60,120,TOP
1516298851,2,19,1,120,120,2,120,60,1,60,120,TOP
1516298851,2,32,2,60,120,1,120,120,1,120,60,BOTTOM
1516298851,0,5,2,120,60,2,120,120,1,120,120,CENTER
1516298851,2,27,1,120,120,1,60,120,1,120,60,TOP
1516298851,0,35,2,120,120,2,120,60,1,120,120,BOTTOM
1516298851,2,34,1,120,120,2,120,60,1,60,120,TOP
1516298851,1,36,1,120,120,2,120,120,1,120,60,TOP
1516298851,1,6,1,60,120,2,120,120,1,120,120,BOTTOM
1516298851,2,9,2,120,60,2,60,120,2,120,120,BOTTOM
1516298851,0,10,2,120,60,1,60,120,1,120,120,TOP
1516298851,2,4,1,120,120,2,120,120,2,60,120,TOP
1516298851,0,20,1,60,120,1,120,120,2,120,120,BOTTOM
1516298851,2,2,1,120,120,1,60,120,2,120,120,BOTTOM
1516298851,2,17,2,120,60,1,60,120,1,120,120,BOTTOM
1516298851,2,14,2,120,60,1,120,60,1,120,120,CENTER
1516298851,1,1,1,120,60,2,60,120,2,120,120,CENTER
1516298851,2,29,1,60,120,2,60,120,2,120,120,CENTER
1516298851,1,31,1,120,120,2,120,60,2,120,120,TOP
1516298851,2,22,2,60,120,1,120,120,1,120,60,CENTER
1516298851,2,12,2,120,60,1,120,60,1,60,120,TOP
1516298851,2,24,1,60,120,1,120,60,1,120,120,BOTTOM
1516298851,1,16,1,60,120,1,120,60,2,120,120,CENTER
1516300124,1,6,1,60,120,1,120,60,2,120,60,CENTER
1516300124,1,1,2,120,120,2,120,60,1,120,120,BOTTOM
1516300124,1,31,2,120,120,1,120,60,1,120,120,BOTTOM
1516300124,0,3,2,120,120,2,120,60,1,120,60,TOP
1516300124,2,12,2,120,120,1,120,120,2,120,60,TOP
1516300124,2,30,1,120,120,2,60,120,1,60,120,CENTER
1516300124,0,28,1,120,60,2,120,120,2,60,120,CENTER
1516300124,2,7,2,60,120,1,120,60,2,120,60,TOP
1516300124,2,27,2,60,120,1,120,60,1,120,120,TOP
